FID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,lat,long
"2078",Vinnytsya,UKR-VNT,Vinnitsa,UP,Ukraine,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,49.2329970053,28.4820033537
"2079",Kirovohrad,UKR-KVG,Kirovograd,UP,Ukraine,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,48.5080020075,32.2650003431
"2080",Chisinau,MDA,Moldova,MD,Moldova,National capital,,"0",,"0","0",,46.9999980748,28.8299972855
"2081",Odesa,UKR-ODS,Odessa,UP,Ukraine,Provincial capital,,"3","500,000 to 999,999","43650","0",UN_Data_2010_2020,46.4666670784,30.7333353913
"2082",Tulcea,ROM-TUL,Tulcea,RO,Romania,Provincial capital,,"0",,"0","1",,45.1800000219,28.8060033133
"2083",Joensuu,FIN-PKR,Pohjois-Karjala,FI,Finland,Provincial capital,,"0",,"0","0",,62.5979969526,29.7790023824
"2084",Mikkeli,FIN-MKK,Mikkeli,FI,Finland,Provincial capital,,"0",,"0","1",,61.6899960586,27.2850032869
"2085",Hameenlinna,FIN-HAM,Hame,FI,Finland,Provincial capital,,"0",,"0","0",,60.9969960025,24.4719993559
"2086",Kouvola,FIN-KYM,Kymi,FI,Finland,Provincial capital,,"0",,"0","0",,60.8759999774,26.7090033219
"2087",Helsinki,FIN-UUS,Uusimaa,FI,Finland,National and provincial capital,,"3","500,000 to 999,999","28190","0",UN_Data_2010_2020,60.1964189912,24.9767013483
"2088",Tallinn,EST,Estonia,EN,Estonia,National capital,,"4","250,000 to 499,999","28480","0",UN_Data_2010_2020,59.4166679330,24.7500003192
"2089",Riga,LVA,Latvia,LG,Latvia,National capital,,"3","500,000 to 999,999","28610","0",UN_Data_2010_2020,56.8800000343,24.0499983186
"2090",Karelia,RUS-KRL,Respublika Kareliya,RS,Russia,Other,,"0",,"0","0",,62.9999999517,32.0000044096
"2091",Rovaniemi,FIN-LAP,Lappi,FI,Finland,Provincial capital,,"0",,"0","0",,66.4910010247,25.6899963203
"2092",Oulu,FIN-OUL,Oulu,FI,Finland,Provincial capital,,"5","100,000 to 249,999","27520","1",UN_Data_2010_2020,64.9729980728,25.3350004440
"2093",Kuopio,FIN-KUO,Kuopio,FI,Finland,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,62.8929990451,27.6920014102
"2094",Jyvaskyla,FIN-KSU,Keski-Suomi,FI,Finland,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,62.2449989604,25.7480013216
"2095",Saint Petersburg,RUS-SPT,Leningradskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","28370","0",UN_Data_2010_2020,59.9166630737,30.2499993251
"2096",Novgorod,RUS-NVG,Novgorodskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,58.5489960686,31.2789964096
"2097",Pskov,RUS-PSK,Pskovskaya oblast',RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,57.8169989608,28.3460044146
"2098",Arkangel'sk,RUS-ARK,Arkhangel'skaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","62800","0",UN_Data_2010_2020,64.5206670250,40.6461603726
"2099",Vologda,RUS-VLG,Vologodskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,59.2270019813,39.8770024199
"2100",Kostroma,RUS-KST,Kostromskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,57.7610009455,40.9449963906
"2101",Yaroslavl,RUS-YRS,Yaroslavskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,57.6070020178,39.8580034065
"2102",Ivanovo,RUS-IVN,Ivanovskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,57.0120030394,41.0200023555
"2103",Tver,RUS-TVR,Tverskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,56.8666709875,35.9166693353
"2104",Gor'kiy,RUS-NZN,Nizhegorodskaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,56.2896719977,43.9406734302
"2105",Petrozavodsk,RUS-KRL,Respublika Kareliya,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,61.7830020121,34.3330023020
"2106",Vladimir,RUS-VLD,Vladimirskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,56.1470040671,40.3740003205
"2107",Ryazan,RUS-RYZ,Ryazanskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,54.5990040579,39.7050033382
"2108",Tambov,RUS-TMB,Tambovskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,52.7220000286,41.4170012942
"2109",Lipetsk,RUS-LPT,Lipetskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,52.6190039921,39.6600033668
"2110",Volgograd,RUS-VGG,Volgogradskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,48.7099979811,44.4840034457
"2111",Rostov-on-Don,RUS-RSV,Rostovskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","44070","0",UN_Data_2010_2020,47.2320000419,39.6880023745
"2112",Stavropol,RUS-STV,Stavropol'skiy kray,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,45.0590039968,41.9630043673
"2113",Elista,RUS-KLM,Kalmykiya-Khal'mg Tangch,RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,46.2670019422,44.2330022997
"2114",Belgorod,RUS-BLG,Belgorodskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,50.5970010295,36.6100023445
"2115",Kharkiv,UKR-KKV,Khar'kov,UP,Ukraine,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,49.9896720292,36.2083053247
"2116",Poltava,UKR-PLT,Poltava,UP,Ukraine,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,49.5929969420,34.5510003799
"2117",Luhans'k,UKR-LHN,Lugansk,UP,Ukraine,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,48.6332999458,39.2499993983
"2118",Dnipropetrovs'k,UKR-DNP,Dnepropetrovsk,UP,Ukraine,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,48.4229970235,35.1379983889
"2119",Donets'k,UKR-DNT,Donetsk,UP,Ukraine,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,48.0401459447,37.7370542890
"2120",Zaporiyhzhya,UKR-ZPR,Zaporozh'ye,UP,Ukraine,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,47.8539990031,35.1569974023
"2121",Krasnodar,RUS-KSN,Krasnodarskiy kray,RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,45.0369989728,38.9610003910
"2122",Moscow,RUS-MSC,Moskovskaya oblast',RS,Russia,National and provincial capital,,"1","5,000,000 and greater","0","0",UN_Data_2010_2020,55.7499960268,37.7000013393
"2123",Kaluga,RUS-KLG,Kaluzhskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,54.5239979275,36.2780014155
"2124",Tula,RUS-TUL,Tul'skaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,54.2109960118,37.6090023716
"2125",Klintsy,RUS-BRY,Bryanskaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,53.2569959561,34.4480043434
"2126",Orel,RUS-ORL,Orlovskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,52.9949969316,36.0919984446
"2127",Kursk,RUS-KRS,Kurskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,51.7419990149,36.1739974180
"2128",Voronezh,RUS-VRN,Voronezhskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,51.7149990320,39.2689984117
"2129",Sumy,UKR-SUM,Sumy,UP,Ukraine,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,50.9499990217,34.8333034220
"2130",Syktyvkar,RUS-KOM,Respublika Komi,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,61.6666679926,50.7666603958
"2131",Vyatka,RUS-KRV,Kirovskaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,58.6333260448,49.6999984030
"2132",Perm',RUS-PER,Permskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,58.0002390165,56.2324593903
"2133",Izevsk,RUS-UDM,Udmurtskaya Respublika,RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,56.8500029769,53.2333353260
"2134",Yaskar-Ola,RUS-MRL,Respublika Mariy-El,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,56.6333279408,47.8666713033
"2135",Kudymkar,RUS-KMP,Komi-Permyatskiy avton. okrug,RS,Russia,Provincial capital,,"0",,"0","0",,59.0169959367,54.6669993656
"2136",Nar'yan Mar,RUS-NEN,Nenetskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,67.6169999967,53.0330042835
"2137",Vorkuta,RUS-KOM,Respublika Komi,RS,Russia,Other,,"0",,"0","0",,67.5050039659,64.0400044053
"2138",Kotlas,RUS-ARK,Arkhangel'skaya oblast',RS,Russia,Other,,"0",,"0","0",,61.2599670780,46.6591413458
"2139",Salekhard,RUS-YMN,Yamalo-Nenetskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,66.5700029235,66.5800023317
"2140",Tyumen,RUS-TYU,Tyumenskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,57.1500000282,65.5333383772
"2141",Sverdlovsk,RUS-SVD,Sverdlovskaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,56.8465470162,60.6101313411
"2142",Ufa,RUS-BSK,Respublika Bashkortostan,RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,54.8219969291,56.0960013995
"2143",Orenburg,RUS-ORB,Orenburgskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,51.7820040275,55.1070003915
"2144",Ural'sk,KAZ-URL,Ural'sk,KZ,Kazakhstan,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,51.2229959247,51.3559983437
"2145",Ceboksary,RUS-CHV,Chuvashskaya Respublika,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,56.1500009762,47.2500004195
"2146",Kazan',RUS-TRT,Respublika Tatarstan,RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,55.7330129354,49.1454633235
"2147",Ul'yanovsk,RUS-ULY,Ul'yanovskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,54.3050009902,48.3620044384
"2148",Saransk,RUS-MRD,Respublika Mordoviya,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,54.1860030148,45.1670043172
"2149",Kuybyskev,RUS-SAM,Samarskaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,53.1999990813,50.1499982826
"2150",Penza,RUS-PNZ,Penzenskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,53.1970020068,45.0029974343
"2151",Saratov,RUS-SRT,Saratovskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,51.4909980344,45.9530013907
"2152",Atyrau,KAZ-GRV,Gur'yev,KZ,Kazakhstan,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,47.1166739834,51.9333393882
"2153",Astrakhan,RUS-AST,Astrakhanskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,46.2500009784,47.9999973503
"2154",Kurgan,RUS-KUR,Kurganskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,55.4390009315,65.3329983986
"2155",Chelyabinsk,RUS-CHL,Chelyabinskaya oblast',RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,55.1449980293,61.3929963053
"2156",Kostanay,KAZ-KST,Kustanay,KZ,Kazakhstan,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,53.2019969655,63.6100023986
"2157",Aktyubinsk,KAZ-AKB,Aktyubinsk,KZ,Kazakhstan,Provincial capital,,"0",,"0","1",,50.2710030202,57.2310003658
"2158",Turgay,KAZ-TRG,Turgay,KZ,Kazakhstan,Provincial capital,,"0",,"0","1",,49.6260000101,63.4989962910
"2159",Sari,IRN-MZN,Mazandaran,IR,Iran,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,36.5640029592,53.0530023218
"2160",Semnan,IRN-SMN,Semnan,IR,Iran,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,35.5719959405,53.3960012948
"2161",Marib,YEM-MRB,Ma'rib,YM,Yemen,Provincial capital,,"0",,"0","0",,15.4209960026,45.3339993385
"2162",Al Mukalla,YEM-HDH,Hadhramaut,YM,Yemen,Provincial capital,,"0",,"0","0",,15.0000029262,50.0000043904
"2163",'Ataq,YEM-ATQ,'Ataq,YM,Yemen,Provincial capital,,"0",,"0","1",,14.5500030466,46.8000003744
"2164",Al Bayda,YEM-ABD,Al Bayda',YM,Yemen,Provincial capital,,"0",,"0","0",,13.9789980404,45.5740024405
"2165",Aden,YEM-ADN,Aden,YM,Yemen,Other,,"2","1,000,000 to 4,999,999","48190","1",UN_Habitat_2020,12.7662480664,45.0414993589
"2166",Boosaaso,SOM-BAR,Bari,SO,Somalia,Provincial capital,,"0",,"0","0",,11.2591440338,49.1667033166
"2167",Tehran,IRN-TER,Tehran,IR,Iran,National and provincial capital,,"1","5,000,000 and greater","0","1",UN_Data_2010_2020,35.7740010157,51.4479963362
"2168",Laascaanood,SOM-SOL,Sool,SO,Somalia,Provincial capital,,"0",,"0","0",,8.4332970815,47.3166994357
"2169",Ceerigaabo,SOM-SAN,Sanaag,SO,Somalia,Provincial capital,,"0",,"0","0",,10.5832980137,47.3333043970
"2170",Burao,SOM-TGD,Togdheer,SO,Somalia,Provincial capital,,"0",,"0","0",,9.5333040316,45.5333043823
"2171",Garoowe,SOM-NUG,Nugaal,SO,Somalia,Provincial capital,,"0",,"0","0",,8.4050010306,48.4820014386
"2172",Gaalkacyo,SOM-MUD,Mudug,SO,Somalia,Provincial capital,,"0",,"0","0",,6.7730039983,47.4239973854
"2173",Dhuusa Mareeb,SOM-GLG,Galguduud,SO,Somalia,Provincial capital,,"0",,"0","0",,5.7419999279,46.5080042925
"2174",Beledweyne,SOM-HII,Hiiraan,SO,Somalia,Provincial capital,,"0",,"0","0",,4.7340000720,45.1999982837
"2175",Jawhar,SOM-SDH,Shabeellaha Dhexe,SO,Somalia,Provincial capital,,"0",,"0","0",,2.7999990025,45.5000044366
"2176",Mogadishu,SOM-BND,Banaadir,SO,Somalia,National and provincial capital,,"2","1,000,000 to 4,999,999","47160","0",UN_Habitat_2020,2.0411730220,45.3441423284
"2177",Esfahan,IRN-ESF,Esfahan,IR,Iran,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,32.6510010143,51.6789994439
"2178",Shahr-E Kord,IRN-CMV,Chahar Mahall va Bakhtiari,IR,Iran,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,32.3209979695,50.8539963826
"2179",Yazd,IRN-YAZ,Yazd,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,31.8969990479,54.3609993946
"2180",Yasuj,IRN-BAV,Kohkiluyeh va buyer Ahmadi,IR,Iran,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,30.6590040452,51.5940033960
"2181",Shiraz,IRN-FAR,Fars,IR,Iran,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,29.6019990169,52.5310023225
"2182",Kuwait,KWT-AKW,Al Kuwayt,KU,Kuwait,National and provincial capital,,"0",,"48370","0",,29.3859180671,47.9740414039
"2183",Hawalli,KWT-HWL,Hawalli,KU,Kuwait,Provincial capital,,"0",,"0","1",,29.3333399370,47.9999973503
"2184",Al-Ahmadi,KWT-AHM,Al Ahmadi,KU,Kuwait,Provincial capital,,"0",,"48361","0",,29.0969999813,48.0680013707
"2185",Bushehr,IRN-BUS,Bushehr,IR,Iran,Provincial capital,,"5","100,000 to 249,999","48470","1",UN_Data_2010_2020,28.9220039906,50.8329993195
"2186",Ad Damman,SAU-ASH,Ash Sharqiyah,SA,Saudi Arabia,Provincial capital,,"3","500,000 to 999,999","48335","0",UN_Data_2010_2020,26.3332979350,50.0832994318
"2187",Al-Muharraq,BHR-AMH,Al Muharraq,BA,Bahrain,Provincial capital,,"0",,"0","0",,26.2619999624,50.6160004319
"2188",Manama,BHR-AMN,Al Manamah,BA,Bahrain,National and provincial capital,,"0",,"48310","1",,26.2166670379,50.5833394186
"2189",Jidd Hafs,BHR-JHF,Jidd Hafs,BA,Bahrain,Provincial capital,,"0",,"0","1",,26.2159559546,50.5378712939
"2190",Ar Rifa,BHR-ARM,Ar Rifa wa al Mintaqah al Janubiyah,BA,Bahrain,Provincial capital,,"0",,"0","0",,26.1209969630,50.5490043726
"2191",Sitrah,BHR-STR,Sitrah,BA,Bahrain,Provincial capital,,"0",,"48320","1",,26.1000000653,50.6138493099
"2192",Riyadh,SAU-ARI,Ar Riyad,SA,Saudi Arabia,National and provincial capital,,"1","5,000,000 and greater","0","0",UN_Data_2010_2020,24.6500009683,46.7700033170
"2193",Ilam,IRN-ILA,Ilam,IR,Iran,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,33.6390029975,46.4229993085
"2194",Khorramabad,IRN-LRS,Lorestan,IR,Iran,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,33.4839959434,48.3530044441
"2195",Al-Kut,IRQ-WAS,Wasit,IZ,Iraq,Provincial capital,,"0",,"0","0",,32.5019970455,45.8190003358
"2196",Al 'Amarah,IRQ-MYS,Maysan,IZ,Iraq,Provincial capital,,"0",,"0","0",,31.8369959970,47.1510003169
"2197",Ahvaz,IRN-KHZ,Khuzestan,IR,Iran,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,31.3170029836,48.6839974121
"2198",As-Samawah,IRQ-AMT,Al Muthanna,IZ,Iraq,Provincial capital,,"0",,"0","0",,31.3149959978,45.2819974225
"2199",An-Nasiriyah,IRQ-DQA,Dhi Qar,IZ,Iraq,Provincial capital,,"0",,"0","0",,31.0429979541,46.2560042872
"2200",Al Basrah,IRQ-ABS,Al Basrah,IZ,Iraq,Other,,"2","1,000,000 to 4,999,999","48400","1",UN_Habitat_2020,30.5034929279,47.7608673401
"2201",Al-Jahrah,KWT-AJH,Al Jahrah,KU,Kuwait,Provincial capital,,"0",,"0","0",,29.3319990230,47.6960043651
"2202",Ra's Al-Khaymah,ARE-RAK,Ra's al Khaymah,AE,United Arab Emirates,Provincial capital,,"0",,"0","0",,25.7889960339,55.9608393113
"2203",Umm Al Qaywayn,ARE-UAQ,Umm al Qaywayn,AE,United Arab Emirates,Provincial capital,,"0",,"48272","0",,25.5783330192,55.5624542815
"2204",Ajman,ARE-AJM,'Ajman,AE,United Arab Emirates,Provincial capital,,"0",,"0","0",,25.4028599390,55.4410893934
"2205",Sharjah,ARE-ASH,Ash Shariqah,AE,United Arab Emirates,Provincial capital,,"2","1,000,000 to 4,999,999","48270","0",UN_Habitat_2020,25.3719990569,55.4110023129
"2206",Doha,QAT-ADW,Ad Dawhah,QA,Qatar,National and provincial capital,,"3","500,000 to 999,999","48290","0",UN_Data_2010_2020,25.2843569253,51.5323354140
"2207",Dubai,ARE-DBY,Dubayy,AE,United Arab Emirates,Provincial capital,,"2","1,000,000 to 4,999,999","48275","0",UN_Habitat_2020,25.2710010702,55.3290033395
"2208",Abu Dhabi,ARE-AZA,Abu Zaby,AE,United Arab Emirates,National and provincial capital,,"2","1,000,000 to 4,999,999","48278","0",UN_Habitat_2020,24.4760040024,54.3709984137
"2209",Groznyy,RUS-CHG,Chechenskaya Respublika,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,43.3109969621,45.6840004216
"2210",Machackala,RUS-DGS,Respublika Dagestan,RS,Russia,Provincial capital,,"0",,"0","0",,42.9759989585,47.5110004191
"2211",Baku,AZE-BAK,Baku,AJ,Azerbaijan,National and provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,40.3239960652,49.8159993038
"2212",Turkmenbashi,TKM-KRS,Krasnovodsk,TX,Turkmenistan,Provincial capital,,"0",,"0","0",,40.0249980388,52.9579983186
"2213",Hamadan,IRN-HMD,Hamadan,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,34.7930009771,48.5090014214
"2214",Arak,IRN-MRK,Markazi,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,34.0833330759,49.6999984030
"2215",Mangyshlak,KAZ-MGY,Mangyshlak,KZ,Kazakhstan,Provincial capital,,"0",,"0","1",,43.6904549639,51.1417353974
"2216",Naxcivian,AZE-NKH,Nakhichevan,AJ,Azerbaijan,Provincial capital,,"0",,"0","0",,39.2200019519,45.4140004277
"2217",Tabriz,IRN-AEK,Azarbayjan-e Khavari,IR,Iran,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,38.0809979501,46.2899974440
"2218",Orumiyeh,IRN-AEB,Azarbayjan-e Bakhtari,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,37.5370020284,45.0720003140
"2219",Rasht,IRN-GIL,Gilan,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,37.2740039790,49.5929973310
"2220",Zanjan,IRN-ZNJ,Zanjan,IR,Iran,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,36.6710040312,48.4849983476
"2221",As-Sulaymaniyah,IRQ-ASL,As Sulaymaniyah,IZ,Iraq,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,35.5590000123,45.4539963387
"2222",Sanandaj,IRN-KRD,Kordestan,IR,Iran,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,35.3189970758,46.9940043147
"2223",Kermanshah,IRN-BKH,Bakhtaran,IR,Iran,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,34.3079999798,47.0570044402
"2224",Nukus,UZB-KRK,Karakalpakstan,UZ,Uzbekistan,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,42.4666980097,59.6167023213
"2225",Dashkhovuz,TKM-TSH,Tashauz,TX,Turkmenistan,Provincial capital,,"0",,"0","0",,41.8339980477,59.9570014284
"2226",Urgench,UZB-KHR,Khorezm,UZ,Uzbekistan,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,41.5833030465,60.6833014303
"2227",Ashgabat,TKM-ASH,Ashkhabad,TX,Turkmenistan,National and provincial capital,,"0",,"0","0",,37.9504169461,58.3901374404
"2228",Mary,TKM-MRY,Mary,TX,Turkmenistan,Provincial capital,,"0",,"0","1",,37.5910019941,61.8390004165
"2229",Mashhad,IRN-KHR,Khorasan,IR,Iran,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,36.2899979298,59.5970013262
"2230",Kyzylorda,KAZ-KZO,Kzyl-Orda,KZ,Kazakhstan,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,44.8669979408,65.4830013923
"2231",Navoi,UZB-NAV,Navoi,UZ,Uzbekistan,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,40.0667040579,65.3333043779
"2232",Bukhara,UZB-BKH,Bukhara,UZ,Uzbekistan,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,39.7659959233,64.4220004300
"2233",Samarkand,UZB-SMK,Samarkand,UZ,Uzbekistan,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,39.6579959920,66.9480034033
"2234",Chardzhev,TKM-CHZ,Chardzhou,TX,Turkmenistan,Provincial capital,,"0",,"0","0",,39.0879989467,63.5730033966
"2235",Karshi,UZB-KSH,Kashkadar'ya,UZ,Uzbekistan,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,38.8833029418,65.7500043117
"2236",Termez,UZB-SRK,Surkhandar'ya,UZ,Uzbekistan,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,37.2500010707,67.2499983389
