FID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,lat,long
"2338",Kasane_Botswana,BWA-CHO,Chobe,BC,Botswana,Provincial capital,,"0",,"0","0",,"-17.8333020669","25.0832973163"
"2339",Livingstone_Zambia,ZMB-STH,Southern,ZA,Zambia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-17.8579980208","25.8579993026"
"2340",Maun_Botswana,BWA-NGM,Ngamiland,BC,Botswana,Provincial capital,,"0",,"0","0",,"-19.9940039999","23.4180003382"
"2341",Francistown_Botswana,BWA-NEA,North-East,BC,Botswana,Provincial capital,,"6","50,000 to 99,999","0","0",UN_Data_2010_2020,"-21.1709969269","27.5000042902"
"2342",Serowe_Botswana,BWA-CNT,Central,BC,Botswana,Provincial capital,,"0",,"0","0",,"-22.3890029930","26.7110013716"
"2343",Masaka_Uganda,UGA-STB,South Buganda,UG,Uganda,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-0.3349980677","31.7340003496"
"2344",Bukoba_Tanzania,TZA-ZMG,Ziwa Magharibi,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-1.3220010261","31.8079983535"
"2345",Mwanza_Tanzania,TZA-MWN,Mwanza,TZ,Tanzania,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,"-2.5149960574","32.8889973540"
"2346",Shinyanga_Tanzania,TZA-SHN,Shinyanga,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-3.6649979376","33.4209963725"
"2347",Tabora_Tanzania,TZA-TAB,Tabora,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-5.0180039179","32.8259973941"
"2348","Mbuji-Mayi_Congo, DRC",ZAR-KOR,Kasai-Oriental,CG,"Congo, DRC",Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"-6.1499970389","23.6666972897"
"2349",Cankuzo_Burundi,BDI-CNK,Cankuzo,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.1667039689","30.5166964307"
"2350",Rutana_Burundi,BDI-RTN,Rutana,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.9310019976","29.9930043610"
"2351",Bururi_Burundi,BDI-BUR,Bururi,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.9510000359","29.6119984250"
"2352",Makamba_Burundi,BDI-MKM,Makamba,BY,Burundi,Provincial capital,,"0",,"0","1",,"-4.1333039505","29.7999994456"
"2353",Kigoma_Tanzania,TZA-KIG,Kigoma,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-4.8760020591","29.6190003696"
"2354",Muyinga_Burundi,BDI-MYN,Muyinga,BY,Burundi,Provincial capital,,"0",,"0","1",,"-2.8559969807","30.3260043149"
"2355",Kayanza_Burundi,BDI-KYN,Kayanza,BY,Burundi,Provincial capital,,"0",,"0","1",,"-2.8999979273","29.5667014104"
"2356",Ngozi_Burundi,BDI-NGO,Ngozi,BY,Burundi,Provincial capital,,"0",,"0","1",,"-2.9120039322","29.8250013787"
"2357",Bubanza_Burundi,BDI-BBN,Bubanza,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.0833010322","29.3667033211"
"2358",Karusi_Burundi,BDI-KRZ,Karuzi,BY,Burundi,Provincial capital,,"0",,"0","0",,"-3.0999960166","30.1629962914"
"2359",Muramvya_Burundi,BDI-MRM,Muramvya,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.2609970543","29.6119984250"
"2360",Bujumbura_Burundi,BDI-BJM,Bujumbura,BY,Burundi,National and provincial capital,,"0",,"0","1",,"-3.3720029964","29.3560023203"
"2361",Gitega_Burundi,BDI-GIT,Gitega,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.4333019498","29.9332983532"
"2362",Ruyigi_Burundi,BDI-RUY,Ruyigi,BY,Burundi,Provincial capital,,"0",,"0","1",,"-3.4810019526","30.2439964054"
"2363",Mbarara_Uganda,UGA-STH,Southern,UG,Uganda,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-0.6059969210","30.6489963135"
"2364","Buluko_Congo, DRC",ZAR-KIV,Kivu,CG,"Congo, DRC",Provincial capital,,"0",,"0","0",,"-0.7569989396","28.5280023499"
"2365",Ruhengeri_Rwanda,RWA-RHN,Ruhengeri,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-1.5010020523","29.6299984136"
"2366",Gisenyi_Rwanda,RWA-GSN,Gisenyi,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-1.6949970565","29.2570023832"
"2367",Kibuye_Rwanda,RWA-KIB,Kibuye,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.0500020345","29.3499994005"
"2368",Gikongoro_Rwanda,RWA-GKN,Gikongoro,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.4832979935","29.5667014104"
"2369",Cyangugu_Rwanda,RWA-CYN,Cyangugu,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.4960690294","28.8897933163"
"2370",Byumba_Rwanda,RWA-BYM,Byumba,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-1.5800039512","30.0629973294"
"2371",Kigali_Rwanda,RWA-KIG,Kigali,RW,Rwanda,National and provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,"-1.9500030725","30.0590013955"
"2372",Gitarama_Rwanda,RWA-GTR,Gitarama,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.0760029924","29.7579963832"
"2373",Kibungo_Rwanda,RWA-KBN,Kibungo,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.1666959808","30.5333013920"
"2374",Butare_Rwanda,RWA-BUT,Butare,RW,Rwanda,Provincial capital,,"0",,"0","1",,"-2.6000010414","29.7320043613"
"2375",Kismaayo_Somalia,SOM-JHO,Jubbada Hoose,SO,Somalia,Provincial capital,,"0",,"0","0",,"-0.3459959462","42.5390043323"
"2376",Moshi_Tanzania,TZA-KLM,Kilimanjaro,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-3.3389999283","37.3429983116"
"2377",Arusha_Tanzania,TZA-ARS,Arusha,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-3.3660000766","36.6740013293"
"2378",Mombasa_Kenya,KEN-COA,Coast,KE,Kenya,Provincial capital,,"2","1,000,000 to 4,999,999","47100","0",UN_Habitat_2020,"-4.0509450502","39.6548914111"
"2379",Wete_Tanzania,TZA-PNR,Pemba North,TZ,Tanzania,Provincial capital,,"0",,"47025","0",,"-5.0580360699","39.7052283960"
"2380",Tanga_Tanzania,TZA-TAN,Tanga,TZ,Tanzania,Provincial capital,,"0",,"47030","1",,"-5.0689980384","39.0989973797"
"2381",Mkoani_Tanzania,TZA-PSO,Pemba South,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-5.3499960763","39.6666993321"
"2382",Lindi_Tanzania,TZA-LIN,Lindi,TZ,Tanzania,Provincial capital,,"0",,"46980","1",,"-10.0019970736","39.7070013879"
"2383",Mtwara_Tanzania,TZA-MTW,Mtwara,TZ,Tanzania,Provincial capital,,"0",,"46975","1",,"-10.2750030781","40.1840014158"
"2384",Mkokotoni_Tanzania,TZA-ZNR,Zanzibar North,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-5.8789980202","39.2599984174"
"2385",Koani_Tanzania,TZA-ZCN,Zanzibar Central/South,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-6.1333020545","39.2832993440"
"2386",Zanzibar_Tanzania,TZA-ZUR,Zanzibar Urban/West,TZ,Tanzania,Provincial capital,,"2","1,000,000 to 4,999,999","47050","0",UN_Data_2010_2020,"-6.1659989778","39.2030013772"
"2387",Dodoma_Tanzania,TZA-DOD,Dodoma,TZ,Tanzania,Provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,"-6.1749989721","35.7380014276"
"2388",Kibaha_Tanzania,TZA-PWA,Pwani,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-6.7667039982","38.9167024012"
"2389",Dar es Salaam_Tanzania,TZA-DES,Dar es Salaam,TZ,Tanzania,National and provincial capital,,"2","1,000,000 to 4,999,999","47010","1",UN_Data_2010_2020,"-6.8173560640","39.2533472982"
"2390",Morogoro_Tanzania,TZA-MRG,Morogoro,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-6.8220000319","37.6610042876"
"2391",Iringa_Tanzania,TZA-IRN,Iringa,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-7.7769989470","35.6920024314"
"2392",Songea_Tanzania,TZA-RUV,Ruvuma,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-10.6820010360","35.6509983939"
"2393",Kisumu_Kenya,KEN-NYN,Nyanza,KE,Kenya,Provincial capital,,"0",,"0","0",,"-0.0950040673","34.7470023699"
"2394",Nakuru_Kenya,KEN-RVL,Rift Valley,KE,Kenya,Provincial capital,,"0",,"0","0",,"-0.2799990772","36.0690033318"
"2395",Nyeri_Kenya,KEN-CNT,Central,KE,Kenya,Provincial capital,,"0",,"0","0",,"-0.4169970411","36.9510034333"
"2396",Embu_Kenya,KEN-EST,Eastern,KE,Kenya,Provincial capital,,"0",,"0","0",,"-0.5239979477","37.4490003588"
"2397",Nairobi_Kenya,KEN-NAR,Nairobi Area,KE,Kenya,National and provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"-1.2699989446","36.8039973486"
"2398",Musoma_Tanzania,TZA-MAR,Mara,TZ,Tanzania,Provincial capital,,"0",,"0","0",,"-1.4959979920","33.8030013333"
"2399",Singida_Tanzania,TZA-SNG,Singida,TZ,Tanzania,Provincial capital,,"0",,"0","1",,"-4.8169980330","34.7439963592"
"2400",Mzuzu_Malawi,MWI-NRT,Northern,MI,Malawi,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-11.4650010349","34.0229972954"
"2401",Lichinga_Mozambique,MOZ-NIA,Niassa,MZ,Mozambique,Provincial capital,,"0",,"0","0",,"-13.3000020018","35.2332994352"
"2402",Lilongwe_Malawi,MWI-CNT,Central,MI,Malawi,National and provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"-13.9830030388","33.7740033007"
"2403",Nampula_Mozambique,MOZ-NMP,Nampula,MZ,Mozambique,Provincial capital,,"0",,"0","1",,"-15.1149959944","39.2570013429"
"2404",Blantyre_Malawi,MWI-STH,Southern,MI,Malawi,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"-15.7930020726","34.9939983149"
"2405",Quelimane_Mozambique,MOZ-ZMB,Zambezia,MZ,Mozambique,Provincial capital,,"0",,"46910","0",,"-17.8779960590","36.8839984378"
"2406",Beira_Mozambique,MOZ-SOF,Sofala,MZ,Mozambique,Provincial capital,,"0",,"46890","0",,"-19.8270000425","34.8360032878"
"2407",Piggs Peak_Eswatini,SWZ-HHH,Hhohho,WZ,Eswatini,Provincial capital,,"0",,"0","0",,"-25.9610040145","31.2470013026"
"2408",Maputo_Mozambique,MOZ-MAP,Maputo,MZ,Mozambique,National and provincial capital,,"2","1,000,000 to 4,999,999","46870","1",UN_Habitat_2020,"-25.9620030394","32.5739973887"
"2409",Mbabane_Eswatini,SWZ-HHH,Hhohho,WZ,Eswatini,National capital,,"0",,"0","0",,"-26.3033819274","31.1913003303"
"2410",Siteki_Eswatini,SWZ-LBM,Lubombo,WZ,Eswatini,Provincial capital,,"0",,"0","0",,"-26.4549960700","31.9519984275"
"2411",Manzini_Eswatini,SWZ-MNZ,Manzini,WZ,Eswatini,Provincial capital,,"0",,"0","1",,"-26.4950010827","31.3880043020"
"2412",Hlatikulu_Eswatini,SWZ-SHS,Shiselweni,WZ,Eswatini,Provincial capital,,"0",,"0","0",,"-26.9999999527","31.4166963552"
"2413",Port Elizabeth_South Africa,ZAF-ECP,Eastern Cape,SF,South Africa,Other,,"2","1,000,000 to 4,999,999","46820","0",UN_Habitat_2020,"-33.8815710591","25.4843012905"
"2414",Nelspruit_South Africa,ZAF-MPM,Mpumalanga,SF,South Africa,Provincial capital,,"0",,"0","0",,"-25.4660039981","30.9850024436"
"2415",Mochudi_Botswana,BWA-KGT,Kgatleng,BC,Botswana,Provincial capital,,"0",,"0","0",,"-24.3770040281","26.1520023703"
"2416",Molepolole_Botswana,BWA-KWN,Kweneng,BC,Botswana,Provincial capital,,"0",,"0","0",,"-24.4019970252","25.5200043900"
"2417",Gaborone_Botswana,BWA-SEA,South-East,BC,Botswana,National capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-24.6399299266","25.9507984015"
"2418",Kanye_Botswana,BWA-STH,Southern,BC,Botswana,Provincial capital,,"0",,"0","0",,"-24.9779969901","25.3430014134"
"2419",Lobatse_Botswana,BWA-SEA,South-East,BC,Botswana,Provincial capital,,"0",,"0","0",,"-25.2279989458","25.6770003922"
"2420",Johannesburg_South Africa,ZAF-GAT,Gauteng,SF,South Africa,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"-26.1789570809","28.0043104457"
"2421",East London_South Africa,ZAF-ECP,Eastern Cape,SF,South Africa,Other,,"0",,"46830","0",,"-33.0299999273","27.9000003035"
"2422",Bisho_South Africa,ZAF-ECP,Eastern Cape,SF,South Africa,Provincial capital,,"0",,"0","0",,"-32.7614310361","27.6231423358"
"2423",MMabatho (Mafikeng)_South Africa,ZAF-NWS,North West,SF,South Africa,Provincial capital,,"0",,"0","0",,"-25.8589980668","25.6519982935"
"2424",Kimberley_South Africa,ZAF-NCP,Northern Cape,SF,South Africa,Provincial capital,,"0",,"0","0",,"-28.6599959928","24.8300014084"
"2425",Hlotse_Lesotho,LSO-LER,Leribe,LT,Lesotho,Provincial capital,,"0",,"0","0",,"-28.8780030068","28.0559974463"
"2426",Bloemfontein_South Africa,ZAF-OFS,Free State,SF,South Africa,Provincial capital,,"0",,"0","0",,"-29.1179970072","26.2250013494"
"2427",Teyateyaneng_Lesotho,LSO-BER,Berea,LT,Lesotho,Provincial capital,,"0",,"0","0",,"-29.1529979595","27.7530033204"
"2428",Maseru_Lesotho,LSO-MAS,Maseru,LT,Lesotho,National and provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"-29.3079960775","27.4920033208"
"2429",Mafeteng_Lesotho,LSO-MFT,Mafeteng,LT,Lesotho,Provincial capital,,"0",,"0","1",,"-29.8310040377","27.2520003843"
"2430",Mohales Hoek_Lesotho,LSO-MHO,Mohale's Hoek,LT,Lesotho,Provincial capital,,"0",,"0","0",,"-30.1589999313","27.4799973159"
"2431",Moyeni_Lesotho,LSO-QTH,Quthing,LT,Lesotho,Provincial capital,,"0",,"0","0",,"-30.4109999366","27.7160043185"
"2432",Xai-Xai_Mozambique,MOZ-GAZ,Gaza,MZ,Mozambique,Provincial capital,,"0",,"0","0",,"-25.0409969501","33.6400024114"
"2433",Pretoria_South Africa,ZAF-GAT,Gauteng,SF,South Africa,National capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"-25.7309999317","28.2179973434"
"2434",Pietersburg (Polokwane)_South Africa,ZAF-NRT,Northern,SF,South Africa,Provincial capital,,"0",,"0","0",,"-23.8920030308","29.4499983625"
"2435",Richards Bay_South Africa,ZAF-KNT,KwaZulu/Natal,SF,South Africa,Other,,"0",,"46855","0",,"-28.7839619531","32.0862783223"
"2436",Butha-Buthe_Lesotho,LSO-BBU,Butha-Buthe,LT,Lesotho,Provincial capital,,"0",,"0","1",,"-28.7499959356","28.2500013866"
"2437",Mokhotlong_Lesotho,LSO-MKH,Mokhotlong,LT,Lesotho,Provincial capital,,"0",,"0","1",,"-29.2910040499","29.0780013569"
"2438",Durban_South Africa,ZAF-KNT,KwaZulu/Natal,SF,South Africa,Other,,"2","1,000,000 to 4,999,999","46850","0",UN_Habitat_2020,"-29.8363769612","30.9421893387"
"2439",Qacha's Nek_Lesotho,LSO-QNE,Qacha's Nek,LT,Lesotho,Provincial capital,,"0",,"0","1",,"-30.1172669383","28.7019993158"
"2440",Pietermaritzburg (Ulundi)_South Africa,ZAF-KNT,KwaZulu/Natal,SF,South Africa,Provincial capital,,"0",,"0","0",,"-29.6009999549","30.3830013551"
"2441",Mamoutzou_Mayotte,MYT,Mayotte,MF,Mayotte,National and provincial capital,,"0",,"0","0",,"-12.7833029406","45.2833024267"
"2442",Saint-Denis_Reunion,REU,Reunion,RE,Reunion,National and provincial capital,,"5","100,000 to 249,999","47680","0",UN_Data_2010_2020,"-20.8666979624","55.4499993645"
"2443",Victoria_Seychelles,SYC,Seychelles,SE,Seychelles,National capital,,"7","Less than 50,000","47220","0",UN_Data_2010_2020,"-4.6169999437","55.4450044058"
"2444",Antsiranana_Madagascar,MDG-ANT,Antsiranana,MA,Madagascar,Provincial capital,,"5","100,000 to 249,999","47630","1",UN_Data_2010_2020,"-12.2633820780","49.3095873688"
"2445",Mahajanga_Madagascar,MDG-MHJ,Mahajanga,MA,Madagascar,Provincial capital,,"5","100,000 to 249,999","47400","1",UN_Data_2010_2020,"-15.7139280229","46.3076464417"
"2446",Toamasina_Madagascar,MDG-TMS,Toamasina,MA,Madagascar,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"-18.1666980232","49.3832974312"
"2447",Antananarivo_Madagascar,MDG-ANN,Antananarivo,MA,Madagascar,National and provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,"-18.9080009390","47.5280013828"
"2448",Port Louis_Mauritius,MUS,Mauritius,MP,Mauritius,National capital,,"5","100,000 to 249,999","47720","0",UN_Data_2010_2020,"-20.1650040568","57.4959962993"
"2449",Fianarantsoa_Madagascar,MDG-FNR,Fianarantsoa,MA,Madagascar,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,"-21.4599959342","47.0780013378"
"2450",Juba_South Sudan,,Central Equatoria,OD,South Sudan,National and provincial capital,,"0",,"0","0",,"4.8440607714","31.5971185552"
"2451",Noril`sk_Russia,RUS-TAY,Taymyrskiy(Dolgano-Nenetskiy) avt.okrug,RS,Russia,Other,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"69.3299969775","88.1000014182"
"2452",Sydney_Australia,AUS-NSW,New South Wales,AS,Australia,Other,,"1","5,000,000 and greater","53650","0",UN_Habitat_2020,"-33.8897699469","151.0281993982"
"2453",Adelaide_Australia,AUS-SAS,South Australia,AS,Australia,Provincial capital,,"2","1,000,000 to 4,999,999","54220","0",UN_Data_2010_2020,"-34.8116759364","138.5208272845"
"2454",Canberra_Australia,AUS-ACT,Australian Capital Territory,AS,Australia,National and provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"-35.3500020570","149.0420074304"
"2455",Melbourne_Australia,AUS-VCT,Victoria,AS,Australia,Other,,"2","1,000,000 to 4,999,999","54030","0",UN_Data_2010_2020,"-37.8529559698","145.0751043135"
"2456",Hobart_Australia,AUS-TSM,Tasmania,AS,Australia,Provincial capital,,"5","100,000 to 249,999","54760","0",UN_Data_2010_2020,"-42.8509980262","147.2910033211"
"2457",Mount Hagen_Papua New Guinea,PNG-WHG,Western Highlands,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-5.8650030671","144.2199962995"
"2458",Kundiawa_Papua New Guinea,PNG-CHM,Chimbu,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-6.0229979287","144.9600124145"
"2459",Goroka_Papua New Guinea,PNG-EHG,Eastern Highlands,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-6.0879959383","145.3869903728"
"2460",Mendi_Papua New Guinea,PNG-SHG,Southern Highlands,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-6.1419960695","143.6519883679"
"2461",Kerema_Papua New Guinea,PNG-GUL,Gulf,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-7.9270019408","145.8379983788"
"2462",Daru_Papua New Guinea,PNG-WST,Western,PP,Papua New Guinea,Provincial capital,,"0",,"53150","0",,"-9.1091520005","143.2337222967"
"2463",Cairns_Australia,AUS-QNS,Queensland,AS,Australia,Other,,"5","100,000 to 249,999","53340","0",UN_Data_2010_2020,"-16.8499979993","145.7100093453"
"2464",Townsville_Australia,AUS-QNS,Queensland,AS,Australia,Other,,"5","100,000 to 249,999","53380","0",UN_Data_2010_2020,"-19.2999959829","146.8299962959"
"2465",Lorengau_Papua New Guinea,PNG-MAN,Manus,PP,Papua New Guinea,Provincial capital,,"0",,"56730","0",,"-2.0320020459","147.2799963410"
"2466",Kavieng_Papua New Guinea,PNG-NIR,New Ireland,PP,Papua New Guinea,Provincial capital,,"0",,"56760","0",,"-2.5668179271","150.8066733741"
"2467",Rabaul_Papua New Guinea,PNG-ENB,East New Britain,PP,Papua New Guinea,Provincial capital,,"0",,"56810","0",,"-4.2049979255","152.1700023905"
"2468",Kimbe_Papua New Guinea,PNG-WNB,West New Britain,PP,Papua New Guinea,Provincial capital,,"0",,"56835","0",,"-5.5500029363","150.1430134053"
"2469",Arawa_Papua New Guinea,PNG-NSL,Northern Solomons,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-6.2280000784","155.5659903588"
"2470",Lae_Papua New Guinea,PNG-MOR,Morobe,PP,Papua New Guinea,Provincial capital,,"0",,"53230","0",,"-6.7239989542","146.9909973336"
"2471",Popondetta_Papua New Guinea,PNG-NRT,Northern,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,"-8.7689970296","148.2400084180"
"2472",Alotau_Papua New Guinea,PNG-MBA,Milne Bay,PP,Papua New Guinea,Provincial capital,,"0",,"53165","0",,"-10.3059989949","150.4500032996"
"2473",Port Moresby_Papua New Guinea,PNG-NCP,National Capital,PP,Papua New Guinea,National capital and provincial capital enclave,,"4","250,000 to 499,999","53160","0",UN_Data_2010_2020,"-9.4971870203","147.1479483242"
"2474",Funafuti_Tuvalu,TUV,Tuvalu,TV,Tuvalu,National capital,,"7","Less than 50,000","0","0",UN_Data_2010_2020,"-8.5364999354","179.2218873636"
"2475",Honiara_Solomon Is.,SLB,Solomon Is.,BP,Solomon Is.,National capital,,"0",,"57120","0",,"-9.4338450056","159.9517804415"
"2476",Port Vila_Vanuatu,VUT,Vanuatu,NH,Vanuatu,National capital,,"7","Less than 50,000","0","0",UN_Data_2010_2020,"-17.7399990702","168.3209973499"
"2477",Suva_Fiji,FJI,Fiji,FJ,Fiji,National capital,,"0",,"55540","0",,"-18.1345319715","178.4477253505"
"2478",Noumea_New Caledonia,NCL,New Caledonia,NC,New Caledonia,National and provincial capital,,"6","50,000 to 99,999","0","0",UN_Data_2010_2020,"-21.5000009469","165.5000013856"
"2479",Yaren_Nauru,NRU,Nauru,NR,Nauru,National capital,,"0",,"0","0",,"-0.5166989599","166.9167003714"
"2480",Whangarei_New Zealand,NZL-NRT,Northland,NZ,New Zealand,Provincial capital,,"0",,"55050","0",,"-35.7210000377","174.3159874360"
"2481",Auckland_New Zealand,NZL-ACK,Auckland,NZ,New Zealand,Provincial capital,,"2","1,000,000 to 4,999,999","55060","1",UN_Data_2010_2020,"-36.9039960499","174.7610012929"
"2482",Tauranga_New Zealand,NZL-BPL,Bay of Plenty,NZ,New Zealand,Provincial capital,,"5","100,000 to 249,999","55080","0",UN_Data_2010_2020,"-37.7000010786","176.1550023746"
"2483",Hamilton_New Zealand,NZL-WAK,Waikato,NZ,New Zealand,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"-37.7759969668","175.2729933370"
"2484",Gisborne_New Zealand,NZL-ECP,East Cape,NZ,New Zealand,Provincial capital,,"0",,"55110","0",,"-38.6589959276","178.0160134011"
"2485",New Plymouth_New Zealand,NZL-TRN,Taranaki,NZ,New Zealand,Provincial capital,,"0",,"55210","0",,"-39.0699989210","174.0780004214"
"2486",Nelson_New Zealand,NZL-NMR,Nelson-Marlborough,NZ,New Zealand,Provincial capital,,"0",,"55290","0",,"-41.2970040333","173.2480024014"
"2487",Greymouth_New Zealand,NZL-WST,Westland,NZ,New Zealand,Provincial capital,,"0",,"55440","0",,"-42.4719990761","171.2070004254"
"2488",Christchurch_New Zealand,NZL-CNT,Canterbury,NZ,New Zealand,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"-43.5240000441","172.6380003435"
"2489",Dunedin_New Zealand,NZL-OTG,Otago,NZ,New Zealand,Provincial capital,,"5","100,000 to 249,999","55370","0",UN_Data_2010_2020,"-45.8839979193","170.4740042928"
"2490",Invercargill_New Zealand,NZL-STH,Southland,NZ,New Zealand,Provincial capital,,"0",,"0","0",,"-46.4130000287","168.3729994313"
"2491",Nay Pyi Taw_Myanmar,,Nay Pyi Taw Union Territory,BM,Myanmar,National and provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"19.7334891619","96.2090421170"
"2492",Tan Uyen_Vietnam,"74",Tỉnh Bình Dương,VM,Vietnam,Thành phố trực thuộc tỉnh,"370512","4","250,000 to 499,999",,,General Statistics Office of Vietnam - 2019,"11.0611370574","106.7988490735"
"2493",Bac Ninh_Vietnam,"27",Tỉnh Bắc Ninh,VM,Vietnam,Thành phố trực thuộc tỉnh,"247702","5","100,000 to 249,999",,,General Statistics Office of Vietnam - 2019,"21.1877658157","106.0726218972"
"2494",Quy Nhon_Vietnam,"52",Tỉnh Bình Định,VM,Vietnam,Thành phố trực thuộc tỉnh,"290053","4","250,000 to 499,999",,,General Statistics Office of Vietnam - 2019,"13.7703134590","109.2322449211"
"2495",Tuy Hoa_Vietnam,"54",Tỉnh Phú Yên,VM,Vietnam,Thành phố trực thuộc tỉnh,"155921","5","100,000 to 249,999",,,General Statistics Office of Vietnam - 2019,"13.0845994645","109.2996428353"
"2496",Song Cong_Vietnam,"19",Tỉnh Thái Nguyên,VM,Vietnam,Thành phố trực thuộc tỉnh,"69382","6","50,000 to 99,999",,,General Statistics Office of Vietnam - 2019,"21.4665725322","105.8445401996"
"2497",Son La_Vietnam,"14",Tỉnh Sơn La,VM,Vietnam,Thành phố trực thuộc tỉnh,"106052","5","100,000 to 249,999",,,General Statistics Office of Vietnam - 2019,"21.3428018489","103.9083250373"
"2498",Hung Yen_Vietnam,"33",Tỉnh Hưng Yên,VM,Vietnam,Thành phố trực thuộc tỉnh,"116356","5","100,000 to 249,999",,,General Statistics Office of Vietnam - 2019,"20.6597223399","106.0634943986"
