,id,title,date,address,thumbnail,division,division_url,latitude,longitude,SHAPE
230,http://www.loc.gov/item/75694545/, Provincetown.,1877,"Provincetown, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764p/pm003190.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.04967000000005,-70.18845999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.18845999999996, 'y': 42.04967000000005}"
306,http://www.loc.gov/item/74693232/,"View of Putnam, Conn. 1877.",1877,"Putnam, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784p/pm000941.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.91616000000005,-71.90958999999998,"{'spatialReference': {'wkid': 4326}, 'x': -71.90958999999998, 'y': 41.91616000000005}"
232,http://www.loc.gov/item/75694601/,"Quincy, Mass.",1877,"Quincy, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764q/pm003210.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.25230000000005,-71.00416999999999,"{'spatialReference': {'wkid': 4326}, 'x': -71.00416999999999, 'y': 42.25230000000005}"
89,http://www.loc.gov/item/79693222/,"Bird's eye view of Rochester, Strafford County, New Hampshire, 1877 : from a position, east of town",1877,"Rochester, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744r/pm004922.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.30553000000003,-70.98035999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.98035999999996, 'y': 43.30553000000003}"
307,http://www.loc.gov/item/74693228/,"View of Rockville, Conn. 1877.",1877,"Rockville, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784r/pm000942.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.866760000000056,-72.44952999999998,"{'spatialReference': {'wkid': 4326}, 'x': -72.44952999999998, 'y': 41.866760000000056}"
88,http://www.loc.gov/item/73694812/,"Salmon Falls, Strafford Co., New Hampshire 1877.",1877,"Rollinsford, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744r/pm004940.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.235790000000065,-70.82113999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.82113999999996, 'y': 43.235790000000065}"
1445,http://www.loc.gov/item/75693112/,"Bird's eye view of Santa Barbara, California, 1877. Looking north to the Santa Barbara Mountains.",1877,"Santa Barbara, California",https://tile.loc.gov/storage-services/service/gmd/gmd436/g4364/g4364s/pm000450.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.421380000000056,-119.70202999999998,"{'spatialReference': {'wkid': 4326}, 'x': -119.70202999999998, 'y': 34.421380000000056}"
46,http://www.loc.gov/item/2002621456/,"South Berwick, York Co., Maine, 1877",1877,"South Berwick, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734s/pm020030.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.23554000000007,-70.80985999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.80985999999996, 'y': 43.23554000000007}"
237,http://www.loc.gov/item/75694605/,"Spencer, Mass. 1877.",1877,"Spencer, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764s/pm003240.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.24365000000006,-71.99350999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.99350999999996, 'y': 42.24365000000006}"
243,http://www.loc.gov/item/74693242/,"Turners Falls, Mass. 1877.",1877,"Turners Falls, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764t/pm003252.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.59858000000003,-72.55108999999999,"{'spatialReference': {'wkid': 4326}, 'x': -72.55108999999999, 'y': 42.59858000000003}"
92,http://www.loc.gov/item/97687355/,"Warner, N.H., 1887.",1877,"Warner, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744w/pm004961.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.27980000000008,-71.81421999999998,"{'spatialReference': {'wkid': 4326}, 'x': -71.81421999999998, 'y': 43.27980000000008}"
266,http://www.loc.gov/item/73694687/,"View of Westerly, R.I. 1877.",1877,"Westerly, Rhode Island",https://tile.loc.gov/storage-services/service/gmd/gmd377/g3774/g3774w/pm008811.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.343800000000044,-71.81572999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.81572999999997, 'y': 41.343800000000044}"
325,http://www.loc.gov/item/79694190/,"View of Windsor Locks, Conn., 1877",1877,"Windsor Locks, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784w/pm001031.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.92883000000006,-72.62739999999997,"{'spatialReference': {'wkid': 4326}, 'x': -72.62739999999997, 'y': 41.92883000000006}"
129,http://www.loc.gov/item/75694546/,"View of Ashland, Mass. 1878.",1878,"Ashland, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764a/pm002680.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.261960000000045,-71.46646999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.46646999999996, 'y': 42.261960000000045}"
20,http://www.loc.gov/item/2007626387/,"Bird's eye view of the city of Augusta, Maine, 1878",1878,"Augusta, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734a/pm020170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.31803000000008,-69.77620999999994,"{'spatialReference': {'wkid': 4326}, 'x': -69.77620999999994, 'y': 44.31803000000008}"
585,http://www.loc.gov/item/2015585060/,"Birds-eye view of the Bethlehems, Pa.",1878,"Bethlehem, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824b/pm020528.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.63103000000007,-75.37788999999998,"{'spatialReference': {'wkid': 4326}, 'x': -75.37788999999998, 'y': 40.63103000000007}"
152,http://www.loc.gov/item/2009579070/,"Brockton, Mass. : 1878.",1878,"Brockton, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764b/pm020300.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.08336000000003,-71.01723999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.01723999999996, 'y': 42.08336000000003}"
157,http://www.loc.gov/item/74693246/,"Chicopee, Mass. 1878.",1878,"Chicopee, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764c/pm002831.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.148190000000056,-72.60696999999993,"{'spatialReference': {'wkid': 4326}, 'x': -72.60696999999993, 'y': 42.148190000000056}"
987,http://www.loc.gov/item/2011592044/, Circleville illustrated,1878,"Circleville, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084c/pm020490.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.600990000000024,-82.94217999999995,"{'spatialReference': {'wkid': 4326}, 'x': -82.94217999999995, 'y': 39.600990000000024}"
277,http://www.loc.gov/item/2008624184/,"View of Collinsville, Conn.",1878,"Collinsville, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784c/pm020230.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.811540000000036,-72.92288999999994,"{'spatialReference': {'wkid': 4326}, 'x': -72.92288999999994, 'y': 41.811540000000036}"
28,http://www.loc.gov/item/80693968/,"Bird's eye view of Gardiner and Pittston, Kennebec Co., Maine, 1878",1878,"Gardiner, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734g/pm002441.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.22936000000004,-69.77468999999996,"{'spatialReference': {'wkid': 4326}, 'x': -69.77468999999996, 'y': 44.22936000000004}"
29,http://www.loc.gov/item/73694691/,"Bird's eye view of the city of Hallowell, Kennebec Co., Maine 1878.",1878,"Hallowell, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734h/pm002442.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.28698000000003,-69.79041999999998,"{'spatialReference': {'wkid': 4326}, 'x': -69.79041999999998, 'y': 44.28698000000003}"
182,http://www.loc.gov/item/2015588503/,"View of Holliston Mass., 1878",1878,"Holliston, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764h/pm020526.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.200240000000065,-71.42417999999998,"{'spatialReference': {'wkid': 4326}, 'x': -71.42417999999998, 'y': 42.200240000000065}"
35,http://www.loc.gov/item/2015588522/,"Bird's eye view of Mechanic Falls, Maine, 1878 : looking east",1878,"Mechanic Falls, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734m/pm020554.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.11163000000005,-70.39380999999997,"{'spatialReference': {'wkid': 4326}, 'x': -70.39380999999997, 'y': 44.11163000000005}"
38,http://www.loc.gov/item/81693311/,"Birds eye view of the villages of New Castle & Damariscotta, Lincoln Co., Maine, 1878",1878,"New Castle, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734n/pm002463.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.03508000000005,-69.53670999999997,"{'spatialReference': {'wkid': 4326}, 'x': -69.53670999999997, 'y': 44.03508000000005}"
259,http://www.loc.gov/item/75696563/,"Newport, R.I. 1878.",1878,"Newport, Rhode Island",https://tile.loc.gov/storage-services/service/gmd/gmd377/g3774/g3774n/pm008790.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.492560000000026,-71.31088999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.31088999999997, 'y': 41.492560000000026}"
213,http://www.loc.gov/item/78695093/,"View of Newton, Mass. : comprising wards 1 & 7 & environs of the city of Newton",1878,"Newton, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764n/pm003122.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.338550000000055,-71.20709999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.20709999999997, 'y': 42.338550000000055}"
218,http://www.loc.gov/item/75694594/,"North Attleborough, Mass. 1878.",1878,"North Attleboro, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764n/pm003130.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.98144000000008,-71.33272999999997,"{'spatialReference': {'wkid': 4326}, 'x': -71.33272999999997, 'y': 41.98144000000008}"
304,http://www.loc.gov/item/75693160/,"Plainville, Connecticut 1878.",1878,"Plainville, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784p/pm000930.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.669800000000066,-72.86726999999996,"{'spatialReference': {'wkid': 4326}, 'x': -72.86726999999996, 'y': 41.669800000000066}"
1351,http://www.loc.gov/item/75696659/,"Bird's eye view of Port Townsend, Puget Sound, Washington Territory 1878.",1878,"Port Townsend, Washington",https://tile.loc.gov/storage-services/service/gmd/gmd428/g4284/g4284p/pm009720.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,48.121200000000044,-122.77262999999999,"{'spatialReference': {'wkid': 4326}, 'x': -122.77262999999999, 'y': 48.121200000000044}"
44,http://www.loc.gov/item/73694688/,"Richmond, Sagadahoc Co., Maine 1878.",1878,"Richmond, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734r/pm002501.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.08880000000005,-69.80684999999994,"{'spatialReference': {'wkid': 4326}, 'x': -69.80684999999994, 'y': 44.08880000000005}"
1442,http://www.loc.gov/item/75693104/, The city of San Francisco. Birds eye view from the bay looking south-west.,1878,"San Francisco, California",https://tile.loc.gov/storage-services/service/gmd/gmd436/g4364/g4364s/pm000371.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,37.777120000000025,-122.41966999999994,"{'spatialReference': {'wkid': 4326}, 'x': -122.41966999999994, 'y': 37.777120000000025}"
1352,http://www.loc.gov/item/75696660/,"Bird's eye view of the city of Seattle, Puget Sound, Washington Territory, 1878.",1878,"Seattle, Washington",https://tile.loc.gov/storage-services/service/gmd/gmd428/g4284/g4284s/pm009730.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,47.60357000000005,-122.32944999999995,"{'spatialReference': {'wkid': 4326}, 'x': -122.32944999999995, 'y': 47.60357000000005}"
312,http://www.loc.gov/item/74693143/,"View of Stafford Springs, Conn. 1878.",1878,"Stafford Springs, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784s/pm000971.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.95324000000005,-72.31682999999998,"{'spatialReference': {'wkid': 4326}, 'x': -72.31682999999998, 'y': 41.95324000000005}"
1359,http://www.loc.gov/item/75696667/,"View of new Tacoma and Mount Rainier, Puget Sound, Washington Territory.",1878,"Tacoma, Washington",https://tile.loc.gov/storage-services/service/gmd/gmd428/g4284/g4284t/pm009790.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,47.255130000000065,-122.44163999999995,"{'spatialReference': {'wkid': 4326}, 'x': -122.44163999999995, 'y': 47.255130000000065}"
319,http://www.loc.gov/item/88694131/,"View of Unionville, Conn.",1878,"Unionville, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784u/pm000981.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.75922000000003,-72.88839999999993,"{'spatialReference': {'wkid': 4326}, 'x': -72.88839999999993, 'y': 41.75922000000003}"
16,http://www.loc.gov/item/75696732/,"Bird's-eye view of Victoria, Vancouver Island, B.C. 1878.",1878,"Victoria, British Columbia",https://tile.loc.gov/storage-services/service/gmd/gmd3/g3514/g3514v/pm010760.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,48.428409000000045,-123.36564199999998,"{'spatialReference': {'wkid': 4326}, 'x': -123.36564199999998, 'y': 48.428409000000045}"
48,http://www.loc.gov/item/2002621455/,"Birds eye view of the village of Wiscasset, Lincoln Co., Maine, 1878",1878,"Wiscasset, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734w/pm020020.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.00294000000008,-69.66616999999997,"{'spatialReference': {'wkid': 4326}, 'x': -69.66616999999997, 'y': 44.00294000000008}"
329,http://www.loc.gov/item/75694743/,"Albany, New York 1879.",1879,"Albany, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804a/pm005340.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.65155000000004,-73.75520999999998,"{'spatialReference': {'wkid': 4326}, 'x': -73.75520999999998, 'y': 42.65155000000004}"
570,http://www.loc.gov/item/78694441/,"Bird's eye view of the city of Allentown, Pa.",1879,"Allentown, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824a/pm007281.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.60263000000003,-75.47026999999997,"{'spatialReference': {'wkid': 4326}, 'x': -75.47026999999997, 'y': 40.60263000000003}"
269,http://www.loc.gov/item/88694060/,"View of Bethel, Conn.",1879,"Bethel, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784b/pm020521.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.385800000000074,-73.39843999999994,"{'spatialReference': {'wkid': 4326}, 'x': -73.39843999999994, 'y': 41.385800000000074}"
137,http://www.loc.gov/item/2013591355/,"View of Beverly, Mass. 1879.",1879,"Beverly, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764b/ct005903.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.54774000000003,-70.87897999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.87897999999996, 'y': 42.54774000000003}"
431,http://www.loc.gov/item/75694750/, The city of Brooklyn.,1879,"Brooklyn Village, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005410.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.69538000000006,-73.99374999999998,"{'spatialReference': {'wkid': 4326}, 'x': -73.99374999999998, 'y': 40.69538000000006}"
140,http://www.loc.gov/item/75694566/,"View of East Boston, Mass. 1879.",1879,"East Boston, Boston, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764b/pm002850.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.37510000000003,-71.03921999999994,"{'spatialReference': {'wkid': 4326}, 'x': -71.03921999999994, 'y': 42.37510000000003}"
27,http://www.loc.gov/item/76695272/,"Bird's eye view of Eastport, Washington Co., Maine.",1879,"Eastport, Maine",https://tile.loc.gov/storage-services/service/gmd/gmd373/g3734/g3734e/pm002440.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.91090000000003,-66.99957999999998,"{'spatialReference': {'wkid': 4326}, 'x': -66.99957999999998, 'y': 44.91090000000003}"
170,http://www.loc.gov/item/74693248/,"Foxborough, Mass. 1879.",1879,"Foxborough, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764f/pm002921.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.06538000000006,-71.24782999999996,"{'spatialReference': {'wkid': 4326}, 'x': -71.24782999999996, 'y': 42.06538000000006}"
